OAT,RowIndex,Index,masse,pa,masse_encrypted,pa_encrypted
10.0,0,9,-31.0,8190.0,ffffcdb8,9655a8
10.0,0,10,-30.0,8389.0,ffffd268,99fa78
10.0,0,11,-29.0,8589.0,ffffd718,9da3f8
10.0,0,12,-28.0,8788.0,ffffdbc8,a148c8
10.0,0,13,-27.0,8988.0,ffffe078,a4f248
10.0,0,14,-26.0,9189.0,ffffe528,a8a078
10.0,0,15,-25.0,9394.0,ffffe9d8,ac6168
10.0,0,16,-24.0,9597.0,ffffee88,b018f8
10.0,0,17,-23.0,9800.0,fffff338,b3d088
10.0,0,18,-22.0,10004.0,fffff7e8,b78cc8
10.0,0,19,-21.0,10208.0,fffffc98,bb4908
10.0,0,20,-20.0,10413.0,148,bf09f8
10.0,0,21,-19.0,10634.0,5f8,c315e8
10.0,0,22,-18.0,10859.0,aa8,c73498
10.0,0,23,-17.0,11082.0,f58,cb49e8
10.0,0,24,-16.0,11308.0,1408,cf6d48
10.0,0,25,-15.0,11535.0,18b8,d39558
10.0,0,26,-14.0,11760.0,1d68,d7b408
10.0,0,27,-13.0,11986.0,2218,dbd768
10.0,0,28,-12.0,12216.0,26c8,e00d88
10.0,0,29,-11.0,12441.0,2b78,e42c38
10.0,0,30,-10.0,12672.0,3028,e86708
10.0,0,31,-9.0,12899.0,34d8,ec8f18
10.0,0,32,-8.0,13132.0,3988,f0d348
10.0,0,33,-7.0,13359.0,3e38,f4fb58
10.0,0,34,-6.0,13474.0,42e8,f71668
10.0,0,35,-5.0,13430.0,4798,f64828
10.0,0,36,-4.0,13443.0,4c48,f68518
10.0,0,37,-3.0,13451.0,50f8,f6aa98
10.0,0,38,-2.0,13392.0,55a8,f59608
10.0,0,39,-1.0,13263.0,5a58,f33958
10.0,0,40,0.0,13115.0,5f08,f08398
10.0,0,41,1.0,13028.0,63b8,eeebc8
10.0,0,42,2.0,12940.0,6868,ed4f48
10.0,0,43,3.0,12850.0,6d18,eba968
10.0,0,44,4.0,12766.0,71c8,ea1fa8
10.0,0,45,5.0,12683.0,7678,e89a98
10.0,0,46,6.0,12612.0,7b28,e74dc8
10.0,0,47,7.0,12547.0,7fd8,e61d18
10.0,0,48,8.0,12482.0,8488,e4ec68
10.0,0,49,9.0,12413.0,8938,e3a8f8
10.0,0,50,10.0,12343.0,8de8,e260d8
10.0,0,51,11.0,12285.0,9298,e150f8
10.0,0,52,12.0,12226.0,9748,e03c68
10.0,0,53,13.0,12165.0,9bf8,df1e78
10.0,0,54,14.0,12103.0,a0a8,ddfbd8
10.0,0,55,15.0,11934.0,a558,dae3a8
10.0,0,56,16.0,11784.0,aa08,d82488
10.0,0,57,17.0,11628.0,aeb8,d54948
10.0,0,58,18.0,11474.0,b368,d27768
10.0,0,59,19.0,11315.0,b818,cf8e18
10.0,0,60,20.0,11161.0,bcc8,ccbc38
10.0,0,61,21.0,11008.0,c178,c9ef08
10.0,0,62,22.0,10859.0,c628,c73498
10.0,0,63,23.0,10708.0,cad8,c470c8
10.0,0,64,24.0,10562.0,cf88,c1c468
10.0,0,65,25.0,10411.0,d438,bf0098
10.0,0,66,26.0,10254.0,d8e8,bc20a8
10.0,0,67,27.0,10094.0,dd98,b932a8
10.0,0,68,28.0,9936.0,e248,b64e08
10.0,0,69,29.0,9777.0,e6f8,b364b8
10.0,0,70,30.0,9621.0,eba8,b08978
10.0,0,71,30.0,9587.0,eba8,afea18
11.0,0,0,-40.0,6420.0,ffffa388,75ecc8
11.0,0,1,-39.0,6617.0,ffffa838,798838
11.0,0,2,-38.0,6811.0,fffface8,7d1598
11.0,0,3,-37.0,7009.0,ffffb198,80b5b8
11.0,0,4,-36.0,7206.0,ffffb648,845128
11.0,0,5,-35.0,7402.0,ffffbaf8,87e7e8
11.0,0,6,-34.0,7600.0,ffffbfa8,8b8808
11.0,0,7,-33.0,7797.0,ffffc458,8f2378
11.0,0,8,-32.0,7996.0,ffffc908,92c848
11.0,0,9,-31.0,8194.0,ffffcdb8,966868
11.0,0,10,-30.0,8394.0,ffffd268,9a11e8
11.0,0,11,-29.0,8595.0,ffffd718,9dc018
11.0,0,12,-28.0,8798.0,ffffdbc8,a177a8
11.0,0,13,-27.0,8999.0,ffffe078,a525d8
11.0,0,14,-26.0,9201.0,ffffe528,a8d8b8
11.0,0,15,-25.0,9401.0,ffffe9d8,ac8238
11.0,0,16,-24.0,9606.0,ffffee88,b04328
11.0,0,17,-23.0,9810.0,fffff338,b3ff68
11.0,0,18,-22.0,10014.0,fffff7e8,b7bba8
11.0,0,19,-21.0,10218.0,fffffc98,bb77e8
11.0,0,20,-20.0,10423.0,148,bf38d8
11.0,0,21,-19.0,10644.0,5f8,c344c8
11.0,0,22,-18.0,10873.0,aa8,c77638
11.0,0,23,-17.0,11094.0,f58,cb8228
11.0,0,24,-16.0,11318.0,1408,cf9c28
11.0,0,25,-15.0,11545.0,18b8,d3c438
11.0,0,26,-14.0,11773.0,1d68,d7f0f8
11.0,0,27,-13.0,11998.0,2218,dc0fa8
11.0,0,28,-12.0,12225.0,26c8,e037b8
11.0,0,29,-11.0,12451.0,2b78,e45b18
11.0,0,30,-10.0,12678.0,3028,e88328
11.0,0,31,-9.0,12906.0,34d8,ecafe8
11.0,0,32,-8.0,13138.0,3988,f0ef68
11.0,0,33,-7.0,13367.0,3e38,f520d8
11.0,0,34,-6.0,13407.0,42e8,f5dc58
11.0,0,35,-5.0,13370.0,4798,f52ee8
11.0,0,36,-4.0,13384.0,4c48,f57088
11.0,0,37,-3.0,13376.0,50f8,f54b08
11.0,0,38,-2.0,13287.0,55a8,f3a9d8
11.0,0,39,-1.0,13167.0,5a58,f17758
11.0,0,40,0.0,13030.0,5f08,eef528
11.0,0,41,1.0,12944.0,63b8,ed6208
11.0,0,42,2.0,12857.0,6868,ebca38
11.0,0,43,3.0,12768.0,6d18,ea2908
11.0,0,44,4.0,12686.0,71c8,e8a8a8
11.0,0,45,5.0,12592.0,7678,e6f008
11.0,0,46,6.0,12526.0,7b28,e5baa8
11.0,0,47,7.0,12462.0,7fd8,e48ea8
11.0,0,48,8.0,12397.0,8488,e35df8
11.0,0,49,9.0,12328.0,8938,e21a88
11.0,0,50,10.0,12259.0,8de8,e0d718
11.0,0,51,11.0,12201.0,9298,dfc738
11.0,0,52,12.0,12142.0,9748,deb2a8
11.0,0,53,13.0,12084.0,9bf8,dda2c8
11.0,0,54,14.0,11990.0,a0a8,dbea28
11.0,0,55,15.0,11812.0,a558,d8a7c8
11.0,0,56,16.0,11654.0,aa08,d5c328
11.0,0,57,17.0,11499.0,aeb8,d2ec98
11.0,0,58,18.0,11340.0,b368,d00348
11.0,0,59,19.0,11185.0,b818,cd2cb8
11.0,0,60,20.0,11023.0,bcc8,ca3558
11.0,0,61,21.0,10871.0,c178,c76cd8
11.0,0,62,22.0,10720.0,c628,c4a908
11.0,0,63,23.0,10567.0,cad8,c1dbd8
11.0,0,64,24.0,10419.0,cf88,bf2618
11.0,0,65,25.0,10262.0,d438,bc4628
11.0,0,66,26.0,10101.0,d8e8,b95378
11.0,0,67,27.0,9940.0,dd98,b660c8
11.0,0,68,28.0,9779.0,e248,b36e18
11.0,0,69,28.0,9747.0,e248,b2d818
12.0,0,0,-40.0,6426.0,ffffa388,7608e8
12.0,0,1,-39.0,6621.0,ffffa838,799af8
12.0,0,2,-38.0,6817.0,fffface8,7d31b8
12.0,0,3,-37.0,7015.0,ffffb198,80d1d8
12.0,0,4,-36.0,7212.0,ffffb648,846d48
12.0,0,5,-35.0,7410.0,ffffbaf8,880d68
12.0,0,6,-34.0,7608.0,ffffbfa8,8bad88
12.0,0,7,-33.0,7806.0,ffffc458,8f4da8
12.0,0,8,-32.0,8004.0,ffffc908,92edc8
12.0,0,9,-31.0,8203.0,ffffcdb8,969298
12.0,0,10,-30.0,8402.0,ffffd268,9a3768
12.0,0,11,-29.0,8603.0,ffffd718,9de598
12.0,0,12,-28.0,8804.0,ffffdbc8,a193c8
12.0,0,13,-27.0,9006.0,ffffe078,a546a8
12.0,0,14,-26.0,9208.0,ffffe528,a8f988
12.0,0,15,-25.0,9411.0,ffffe9d8,acb118
12.0,0,16,-24.0,9614.0,ffffee88,b068a8
12.0,0,17,-23.0,9821.0,fffff338,b432f8
12.0,0,18,-22.0,10023.0,fffff7e8,b7e5d8
12.0,0,19,-21.0,10229.0,fffffc98,bbab78
12.0,0,20,-20.0,10433.0,148,bf67b8
12.0,0,21,-19.0,10655.0,5f8,c37858
12.0,0,22,-18.0,10877.0,aa8,c788f8
12.0,0,23,-17.0,11098.0,f58,cb94e8
12.0,0,24,-16.0,11323.0,1408,cfb398
12.0,0,25,-15.0,11547.0,18b8,d3cd98
12.0,0,26,-14.0,11775.0,1d68,d7fa58
12.0,0,27,-13.0,11998.0,2218,dc0fa8
12.0,0,28,-12.0,12224.0,26c8,e03308
12.0,0,29,-11.0,12452.0,2b78,e45fc8
12.0,0,30,-10.0,12679.0,3028,e887d8
12.0,0,31,-9.0,12910.0,34d8,ecc2a8
12.0,0,32,-8.0,13137.0,3988,f0eab8
12.0,0,33,-7.0,13365.0,3e38,f51778
12.0,0,34,-6.0,13337.0,42e8,f49438
12.0,0,35,-5.0,13308.0,4798,f40c48
12.0,0,36,-4.0,13310.0,4c48,f415a8
12.0,0,37,-3.0,13277.0,50f8,f37af8
12.0,0,38,-2.0,13173.0,55a8,f19378
12.0,0,39,-1.0,13075.0,5a58,efc818
12.0,0,40,0.0,12946.0,5f08,ed6b68
12.0,0,41,1.0,12859.0,63b8,ebd398
12.0,0,42,2.0,12771.0,6868,ea3718
12.0,0,43,3.0,12691.0,6d18,e8c018
12.0,0,44,4.0,12591.0,71c8,e6eb58
12.0,0,45,5.0,12512.0,7678,e57908
12.0,0,46,6.0,12448.0,7b28,e44d08
12.0,0,47,7.0,12382.0,7fd8,e317a8
12.0,0,48,8.0,12317.0,8488,e1e6f8
12.0,0,49,9.0,12250.0,8938,e0ace8
12.0,0,50,10.0,12185.0,8de8,df7c38
12.0,0,51,11.0,12125.0,9298,de62f8
12.0,0,52,12.0,12066.0,9748,dd4e68
12.0,0,53,13.0,12003.0,9bf8,dc2718
12.0,0,54,14.0,11872.0,a0a8,d9c108
12.0,0,55,15.0,11690.0,a558,d66be8
12.0,0,56,16.0,11536.0,aa08,d39a08
12.0,0,57,17.0,11373.0,aeb8,d09df8
12.0,0,58,18.0,11216.0,b368,cdbe08
12.0,0,59,19.0,11057.0,b818,cad4b8
12.0,0,60,20.0,10899.0,bcc8,c7f018
12.0,0,61,21.0,10740.0,c178,c506c8
12.0,0,62,22.0,10584.0,c628,c22b88
12.0,0,63,23.0,10429.0,cad8,bf54f8
12.0,0,64,24.0,10277.0,cf88,bc8c78
12.0,0,65,25.0,10116.0,d438,b999c8
12.0,0,66,26.0,9958.0,d8e8,b6b528
12.0,0,67,26.0,9920.0,d8e8,b60308
13.0,0,0,-40.0,6432.0,ffffa388,762508
13.0,0,1,-39.0,6628.0,ffffa838,79bbc8
13.0,0,2,-38.0,6827.0,fffface8,7d6098
13.0,0,3,-37.0,7023.0,ffffb198,80f758
13.0,0,4,-36.0,7221.0,ffffb648,849778
13.0,0,5,-35.0,7418.0,ffffbaf8,8832e8
13.0,0,6,-34.0,7616.0,ffffbfa8,8bd308
13.0,0,7,-33.0,7814.0,ffffc458,8f7328
13.0,0,8,-32.0,8013.0,ffffc908,9317f8
13.0,0,9,-31.0,8212.0,ffffcdb8,96bcc8
13.0,0,10,-30.0,8411.0,ffffd268,9a6198
13.0,0,11,-29.0,8611.0,ffffd718,9e0b18
13.0,0,12,-28.0,8811.0,ffffdbc8,a1b498
13.0,0,13,-27.0,9011.0,ffffe078,a55e18
13.0,0,14,-26.0,9212.0,ffffe528,a90c48
13.0,0,15,-25.0,9414.0,ffffe9d8,acbf28
13.0,0,16,-24.0,9616.0,ffffee88,b07208
13.0,0,17,-23.0,9821.0,fffff338,b432f8
13.0,0,18,-22.0,10024.0,fffff7e8,b7ea88
13.0,0,19,-21.0,10228.0,fffffc98,bba6c8
13.0,0,20,-20.0,10433.0,148,bf67b8
13.0,0,21,-19.0,10655.0,5f8,c37858
13.0,0,22,-18.0,10878.0,aa8,c78da8
13.0,0,23,-17.0,11099.0,f58,cb9998
13.0,0,24,-16.0,11326.0,1408,cfc1a8
13.0,0,25,-15.0,11548.0,18b8,d3d248
13.0,0,26,-14.0,11777.0,1d68,d803b8
13.0,0,27,-13.0,11999.0,2218,dc1458
13.0,0,28,-12.0,12227.0,26c8,e04118
13.0,0,29,-11.0,12452.0,2b78,e45fc8
13.0,0,30,-10.0,12680.0,3028,e88c88
13.0,0,31,-9.0,12909.0,34d8,ecbdf8
13.0,0,32,-8.0,13141.0,3988,f0fd78
13.0,0,33,-7.0,13286.0,3e38,f3a528
13.0,0,34,-6.0,13268.0,42e8,f350c8
13.0,0,35,-5.0,13248.0,4798,f2f308
13.0,0,36,-4.0,13230.0,4c48,f29ea8
13.0,0,37,-3.0,13163.0,50f8,f16498
13.0,0,38,-2.0,13061.0,55a8,ef8678
13.0,0,39,-1.0,12963.0,5a58,edbb18
13.0,0,40,0.0,12864.0,5f08,ebeb08
13.0,0,41,1.0,12769.0,63b8,ea2db8
13.0,0,42,2.0,12674.0,6868,e87068
13.0,0,43,3.0,12576.0,6d18,e6a508
13.0,0,44,4.0,12485.0,71c8,e4fa78
13.0,0,45,5.0,12417.0,7678,e3bbb8
13.0,0,46,6.0,12350.0,7b28,e281a8
13.0,0,47,7.0,12279.0,7fd8,e134d8
13.0,0,48,8.0,12217.0,8488,e01238
13.0,0,49,9.0,12148.0,8938,decec8
13.0,0,50,10.0,12085.0,8de8,dda778
13.0,0,51,11.0,12021.0,9298,dc7b78
13.0,0,52,12.0,11958.0,9748,db5428
13.0,0,53,13.0,11887.0,9bf8,da0758
13.0,0,54,14.0,11714.0,a0a8,d6dc68
13.0,0,55,15.0,11551.0,a558,d3e058
13.0,0,56,16.0,11388.0,aa08,d0e448
13.0,0,57,17.0,11228.0,aeb8,cdf648
13.0,0,58,18.0,11068.0,b368,cb0848
13.0,0,59,19.0,10912.0,b818,c82d08
13.0,0,60,20.0,10749.0,bcc8,c530f8
13.0,0,61,21.0,10595.0,c178,c25f18
13.0,0,62,22.0,10440.0,c628,bf8888
13.0,0,63,23.0,10277.0,cad8,bc8c78
13.0,0,64,24.0,10118.0,cf88,b9a328
13.0,0,65,24.0,10073.0,cf88,b8d038
14.0,0,0,-40.0,6441.0,ffffa388,764f38
14.0,0,1,-39.0,6635.0,ffffa838,79dc98
14.0,0,2,-38.0,6830.0,fffface8,7d6ea8
14.0,0,3,-37.0,7029.0,ffffb198,811378
14.0,0,4,-36.0,7225.0,ffffb648,84aa38
14.0,0,5,-35.0,7422.0,ffffbaf8,8845a8
14.0,0,6,-34.0,7618.0,ffffbfa8,8bdc68
14.0,0,7,-33.0,7816.0,ffffc458,8f7c88
14.0,0,8,-32.0,8013.0,ffffc908,9317f8
14.0,0,9,-31.0,8211.0,ffffcdb8,96b818
14.0,0,10,-30.0,8410.0,ffffd268,9a5ce8
14.0,0,11,-29.0,8610.0,ffffd718,9e0668
14.0,0,12,-28.0,8811.0,ffffdbc8,a1b498
14.0,0,13,-27.0,9012.0,ffffe078,a562c8
14.0,0,14,-26.0,9213.0,ffffe528,a910f8
14.0,0,15,-25.0,9415.0,ffffe9d8,acc3d8
14.0,0,16,-24.0,9619.0,ffffee88,b08018
14.0,0,17,-23.0,9820.0,fffff338,b42e48
14.0,0,18,-22.0,10026.0,fffff7e8,b7f3e8
14.0,0,19,-21.0,10230.0,fffffc98,bbb028
14.0,0,20,-20.0,10435.0,148,bf7118
14.0,0,21,-19.0,10657.0,5f8,c381b8
14.0,0,22,-18.0,10880.0,aa8,c79708
14.0,0,23,-17.0,11102.0,f58,cba7a8
14.0,0,24,-16.0,11327.0,1408,cfc658
14.0,0,25,-15.0,11551.0,18b8,d3e058
14.0,0,26,-14.0,11777.0,1d68,d803b8
14.0,0,27,-13.0,12003.0,2218,dc2718
14.0,0,28,-12.0,12230.0,26c8,e04f28
14.0,0,29,-11.0,12456.0,2b78,e47288
14.0,0,30,-10.0,12690.0,3028,e8bb68
14.0,0,31,-9.0,12918.0,34d8,ece828
14.0,0,32,-8.0,13152.0,3988,f13108
14.0,0,33,-7.0,13195.0,3e38,f1fa98
14.0,0,34,-6.0,13178.0,42e8,f1aae8
14.0,0,35,-5.0,13157.0,4798,f14878
14.0,0,36,-4.0,13148.0,4c48,f11e48
14.0,0,37,-3.0,13051.0,50f8,ef5798
14.0,0,38,-2.0,12947.0,55a8,ed7018
14.0,0,39,-1.0,12844.0,5a58,eb8d48
14.0,0,40,0.0,12715.0,5f08,e93098
14.0,0,41,1.0,12632.0,63b8,e7ab88
14.0,0,42,2.0,12556.0,6868,e64748
14.0,0,43,3.0,12459.0,6d18,e48098
14.0,0,44,4.0,12380.0,71c8,e30e48
14.0,0,45,5.0,12298.0,7678,e18de8
14.0,0,46,6.0,12232.0,7b28,e05888
14.0,0,47,7.0,12167.0,7fd8,df27d8
14.0,0,48,8.0,12103.0,8488,ddfbd8
14.0,0,49,9.0,12030.0,8938,dca5a8
14.0,0,50,10.0,11966.0,8de8,db79a8
14.0,0,51,11.0,11908.0,9298,da69c8
14.0,0,52,12.0,11847.0,9748,d94bd8
14.0,0,53,13.0,11712.0,9bf8,d6d308
14.0,0,54,14.0,11533.0,a0a8,d38bf8
14.0,0,55,15.0,11351.0,a558,d036d8
14.0,0,56,16.0,11190.0,aa08,cd4428
14.0,0,57,17.0,11029.0,aeb8,ca5178
14.0,0,58,18.0,10865.0,b368,c750b8
14.0,0,59,19.0,10704.0,b818,c45e08
14.0,0,60,20.0,10544.0,bcc8,c17008
14.0,0,61,21.0,10386.0,c178,be8b68
14.0,0,62,22.0,10230.0,c628,bbb028
14.0,0,63,22.0,10190.0,c628,baf4a8
15.0,0,0,-40.0,6449.0,ffffa388,7674b8
15.0,0,1,-39.0,6644.0,ffffa838,7a06c8
15.0,0,2,-38.0,6838.0,fffface8,7d9428
15.0,0,3,-37.0,7036.0,ffffb198,813448
15.0,0,4,-36.0,7233.0,ffffb648,84cfb8
15.0,0,5,-35.0,7430.0,ffffbaf8,886b28
15.0,0,6,-34.0,7627.0,ffffbfa8,8c0698
15.0,0,7,-33.0,7824.0,ffffc458,8fa208
15.0,0,8,-32.0,8022.0,ffffc908,934228
15.0,0,9,-31.0,8220.0,ffffcdb8,96e248
15.0,0,10,-30.0,8418.0,ffffd268,9a8268
15.0,0,11,-29.0,8618.0,ffffd718,9e2be8
15.0,0,12,-28.0,8818.0,ffffdbc8,a1d568
15.0,0,13,-27.0,9019.0,ffffe078,a58398
15.0,0,14,-26.0,9221.0,ffffe528,a93678
15.0,0,15,-25.0,9423.0,ffffe9d8,ace958
15.0,0,16,-24.0,9625.0,ffffee88,b09c38
15.0,0,17,-23.0,9830.0,fffff338,b45d28
15.0,0,18,-22.0,10033.0,fffff7e8,b814b8
15.0,0,19,-21.0,10237.0,fffffc98,bbd0f8
15.0,0,20,-20.0,10442.0,148,bf91e8
15.0,0,21,-19.0,10664.0,5f8,c3a288
15.0,0,22,-18.0,10886.0,aa8,c7b328
15.0,0,23,-17.0,11108.0,f58,cbc3c8
15.0,0,24,-16.0,11333.0,1408,cfe278
15.0,0,25,-15.0,11560.0,18b8,d40a88
15.0,0,26,-14.0,11782.0,1d68,d81b28
15.0,0,27,-13.0,12009.0,2218,dc4338
15.0,0,28,-12.0,12241.0,26c8,e082b8
15.0,0,29,-11.0,12470.0,2b78,e4b428
15.0,0,30,-10.0,12702.0,3028,e8f3a8
15.0,0,31,-9.0,12932.0,34d8,ed29c8
15.0,0,32,-8.0,13107.0,3988,f05e18
15.0,0,33,-7.0,13095.0,3e38,f025d8
15.0,0,34,-6.0,13079.0,42e8,efdad8
15.0,0,35,-5.0,13063.0,4798,ef8fd8
15.0,0,36,-4.0,13033.0,4c48,ef0338
15.0,0,37,-3.0,12927.0,50f8,ed1258
15.0,0,38,-2.0,12809.0,55a8,eae938
15.0,0,39,-1.0,12689.0,5a58,e8b6b8
15.0,0,40,0.0,12566.0,5f08,e67628
15.0,0,41,1.0,12493.0,63b8,e51ff8
15.0,0,42,2.0,12424.0,6868,e3dc88
15.0,0,43,3.0,12349.0,6d18,e27cf8
15.0,0,44,4.0,12262.0,71c8,e0e528
15.0,0,45,5.0,12173.0,7678,df43f8
15.0,0,46,6.0,12108.0,7b28,de1348
15.0,0,47,7.0,12044.0,7fd8,dce748
15.0,0,48,8.0,11978.0,8488,dbb1e8
15.0,0,49,9.0,11915.0,8938,da8a98
15.0,0,50,10.0,11845.0,8de8,d94278
15.0,0,51,11.0,11788.0,9298,d83748
15.0,0,52,12.0,11695.0,9748,d68358
15.0,0,53,13.0,11520.0,9bf8,d34f08
15.0,0,54,14.0,11339.0,a0a8,cffe98
15.0,0,55,15.0,11161.0,a558,ccbc38
15.0,0,56,16.0,10995.0,aa08,c9b218
15.0,0,57,17.0,10835.0,aeb8,c6c418
15.0,0,58,18.0,10671.0,b368,c3c358
15.0,0,59,19.0,10512.0,b818,c0da08
15.0,0,60,20.0,10344.0,bcc8,bdc688
15.0,0,61,20.0,10300.0,bcc8,bcf848
16.0,0,0,-40.0,6487.0,ffffa388,7726d8
16.0,0,1,-39.0,6682.0,ffffa838,7ab8e8
16.0,0,2,-38.0,6878.0,fffface8,7e4fa8
16.0,0,3,-37.0,7074.0,ffffb198,81e668
16.0,0,4,-36.0,7274.0,ffffb648,858fe8
16.0,0,5,-35.0,7470.0,ffffbaf8,8926a8
16.0,0,6,-34.0,7668.0,ffffbfa8,8cc6c8
16.0,0,7,-33.0,7866.0,ffffc458,9066e8
16.0,0,8,-32.0,8063.0,ffffc908,940258
16.0,0,9,-31.0,8262.0,ffffcdb8,97a728
16.0,0,10,-30.0,8461.0,ffffd268,9b4bf8
16.0,0,11,-29.0,8661.0,ffffd718,9ef578
16.0,0,12,-28.0,8863.0,ffffdbc8,a2a858
16.0,0,13,-27.0,9064.0,ffffe078,a65688
16.0,0,14,-26.0,9266.0,ffffe528,aa0968
16.0,0,15,-25.0,9468.0,ffffe9d8,adbc48
16.0,0,16,-24.0,9671.0,ffffee88,b173d8
16.0,0,17,-23.0,9874.0,fffff338,b52b68
16.0,0,18,-22.0,10081.0,fffff7e8,b8f5b8
16.0,0,19,-21.0,10286.0,fffffc98,bcb6a8
16.0,0,20,-20.0,10491.0,148,c07798
16.0,0,21,-19.0,10714.0,5f8,c48ce8
16.0,0,22,-18.0,10937.0,aa8,c8a238
16.0,0,23,-17.0,11161.0,f58,ccbc38
16.0,0,24,-16.0,11386.0,1408,d0dae8
16.0,0,25,-15.0,11614.0,18b8,d507a8
16.0,0,26,-14.0,11841.0,1d68,d92fb8
16.0,0,27,-13.0,12068.0,2218,dd57c8
16.0,0,28,-12.0,12299.0,26c8,e19298
16.0,0,29,-11.0,12529.0,2b78,e5c8b8
16.0,0,30,-10.0,12759.0,3028,e9fed8
16.0,0,31,-9.0,12990.0,34d8,ee39a8
16.0,0,32,-8.0,13048.0,3988,ef4988
16.0,0,33,-7.0,13040.0,3e38,ef2408
16.0,0,34,-6.0,13032.0,42e8,eefe88
16.0,0,35,-5.0,13021.0,4798,eecaf8
16.0,0,36,-4.0,12928.0,4c48,ed1708
16.0,0,37,-3.0,12809.0,50f8,eae938
16.0,0,38,-2.0,12699.0,55a8,e8e598
16.0,0,39,-1.0,12585.0,5a58,e6cf38
16.0,0,40,0.0,12467.0,5f08,e4a618
16.0,0,41,1.0,12399.0,63b8,e36758
16.0,0,42,2.0,12333.0,6868,e231f8
16.0,0,43,3.0,12252.0,6d18,e0b648
16.0,0,44,4.0,12168.0,71c8,df2c88
16.0,0,45,5.0,12083.0,7678,dd9e18
16.0,0,46,6.0,12020.0,7b28,dc76c8
16.0,0,47,7.0,11952.0,7fd8,db3808
16.0,0,48,8.0,11885.0,8488,d9fdf8
16.0,0,49,9.0,11823.0,8938,d8db58
16.0,0,50,10.0,11751.0,8de8,d789d8
16.0,0,51,11.0,11696.0,9298,d68808
16.0,0,52,12.0,11526.0,9748,d36b28
16.0,0,53,13.0,11348.0,9bf8,d028c8
16.0,0,54,14.0,11170.0,a0a8,cce668
16.0,0,55,15.0,10987.0,a558,c98c98
16.0,0,56,16.0,10820.0,aa08,c67dc8
16.0,0,57,17.0,10656.0,aeb8,c37d08
16.0,0,58,18.0,10493.0,b368,c080f8
16.0,0,59,18.0,10441.0,b368,bf8d38
17.0,0,0,-40.0,6527.0,ffffa388,77e258
17.0,0,1,-39.0,6722.0,ffffa838,7b7468
17.0,0,2,-38.0,6918.0,fffface8,7f0b28
17.0,0,3,-37.0,7114.0,ffffb198,82a1e8
17.0,0,4,-36.0,7313.0,ffffb648,8646b8
17.0,0,5,-35.0,7513.0,ffffbaf8,89f038
17.0,0,6,-34.0,7710.0,ffffbfa8,8d8ba8
17.0,0,7,-33.0,7909.0,ffffc458,913078
17.0,0,8,-32.0,8107.0,ffffc908,94d098
17.0,0,9,-31.0,8307.0,ffffcdb8,987a18
17.0,0,10,-30.0,8506.0,ffffd268,9c1ee8
17.0,0,11,-29.0,8707.0,ffffd718,9fcd18
17.0,0,12,-28.0,8908.0,ffffdbc8,a37b48
17.0,0,13,-27.0,9110.0,ffffe078,a72e28
17.0,0,14,-26.0,9313.0,ffffe528,aae5b8
17.0,0,15,-25.0,9516.0,ffffe9d8,ae9d48
17.0,0,16,-24.0,9719.0,ffffee88,b254d8
17.0,0,17,-23.0,9923.0,fffff338,b61118
17.0,0,18,-22.0,10130.0,fffff7e8,b9db68
17.0,0,19,-21.0,10336.0,fffffc98,bda108
17.0,0,20,-20.0,10542.0,148,c166a8
17.0,0,21,-19.0,10766.0,5f8,c580a8
17.0,0,22,-18.0,10992.0,aa8,c9a408
17.0,0,23,-17.0,11216.0,f58,cdbe08
17.0,0,24,-16.0,11446.0,1408,d1f428
17.0,0,25,-15.0,11675.0,18b8,d62598
17.0,0,26,-14.0,11902.0,1d68,da4da8
17.0,0,27,-13.0,12129.0,2218,de75b8
17.0,0,28,-12.0,12358.0,26c8,e2a728
17.0,0,29,-11.0,12588.0,2b78,e6dd48
17.0,0,30,-10.0,12822.0,3028,eb2628
17.0,0,31,-9.0,13008.0,34d8,ee8e08
17.0,0,32,-8.0,13004.0,3988,ee7b48
17.0,0,33,-7.0,13000.0,3e38,ee6888
17.0,0,34,-6.0,12992.0,42e8,ee4308
17.0,0,35,-5.0,12926.0,4798,ed0da8
17.0,0,36,-4.0,12813.0,4c48,eafbf8
17.0,0,37,-3.0,12710.0,50f8,e91928
17.0,0,38,-2.0,12598.0,55a8,e70c28
17.0,0,39,-1.0,12483.0,5a58,e4f118
17.0,0,40,0.0,12373.0,5f08,e2ed78
17.0,0,41,1.0,12311.0,63b8,e1cad8
17.0,0,42,2.0,12242.0,6868,e08768
17.0,0,43,3.0,12165.0,6d18,df1e78
17.0,0,44,4.0,12085.0,71c8,dda778
17.0,0,45,5.0,12004.0,7678,dc2bc8
17.0,0,46,6.0,11941.0,7b28,db0478
17.0,0,47,7.0,11871.0,7fd8,d9bc58
17.0,0,48,8.0,11804.0,8488,d88248
17.0,0,49,9.0,11737.0,8938,d74838
17.0,0,50,10.0,11671.0,8de8,d612d8
17.0,0,51,11.0,11547.0,9298,d3cd98
17.0,0,52,12.0,11367.0,9748,d081d8
17.0,0,53,13.0,11187.0,9bf8,cd3618
17.0,0,54,14.0,11006.0,a0a8,c9e5a8
17.0,0,55,15.0,10821.0,a558,c68278
17.0,0,56,16.0,10654.0,aa08,c373a8
17.0,0,57,16.0,10601.0,aa08,c27b38
