OAT,RowIndex,Index,masse,pa,masse_encrypted,pa_encrypted
10.0,0,5,-35.0,11719.0,ffffbaf8,d6f3d8
10.0,0,6,-34.0,11915.0,ffffbfa8,da8a98
10.0,0,7,-33.0,12113.0,ffffc458,de2ab8
10.0,0,8,-32.0,12314.0,ffffc908,e1d8e8
10.0,0,9,-31.0,12508.0,ffffcdb8,e56648
10.0,0,10,-30.0,12708.0,ffffd268,e90fc8
10.0,0,11,-29.0,12907.0,ffffd718,ecb498
10.0,0,12,-28.0,13109.0,ffffdbc8,f06778
10.0,0,13,-27.0,13311.0,ffffe078,f41a58
10.0,0,14,-26.0,13512.0,ffffe528,f7c888
10.0,0,15,-25.0,13715.0,ffffe9d8,fb8018
10.0,0,16,-24.0,13916.0,ffffee88,ff2e48
10.0,0,17,-23.0,14119.0,fffff338,102e5d8
10.0,0,18,-22.0,14323.0,fffff7e8,106a218
10.0,0,19,-21.0,14527.0,fffffc98,10a5e58
10.0,0,20,-20.0,14731.0,148,10e1a98
10.0,0,21,-19.0,14947.0,5f8,1120f18
10.0,0,22,-18.0,15165.0,aa8,1160cf8
10.0,0,23,-17.0,15379.0,f58,119f818
10.0,0,24,-16.0,15598.0,1408,11dfaa8
10.0,0,25,-15.0,15816.0,18b8,121f888
10.0,0,26,-14.0,16035.0,1d68,125fb18
10.0,0,27,-13.0,16255.0,2218,12a0258
10.0,0,28,-12.0,16476.0,26c8,12e0e48
10.0,0,29,-11.0,16699.0,2b78,1322398
10.0,0,30,-10.0,16832.0,3028,1349308
10.0,0,31,-9.0,16738.0,34d8,132da68
10.0,0,32,-8.0,16638.0,3988,13105a8
10.0,0,33,-7.0,16538.0,3e38,12f30e8
10.0,0,34,-6.0,16441.0,42e8,12d6a38
10.0,0,35,-5.0,16336.0,4798,12b7e08
10.0,0,36,-4.0,16271.0,4c48,12a4d58
10.0,0,37,-3.0,16188.0,50f8,128c848
10.0,0,38,-2.0,16113.0,55a8,12768b8
10.0,0,39,-1.0,16039.0,5a58,1260dd8
10.0,0,40,0.0,15960.0,5f08,1249b88
10.0,0,41,1.0,15892.0,63b8,1235cc8
10.0,0,42,2.0,15829.0,6868,1223578
10.0,0,43,3.0,15760.0,6d18,120f208
10.0,0,44,4.0,15692.0,71c8,11fb348
10.0,0,45,5.0,15560.0,7678,11d4888
10.0,0,46,6.0,15402.0,7b28,11a63e8
10.0,0,47,7.0,15241.0,7fd8,1177138
10.0,0,48,8.0,15077.0,8488,1147078
10.0,0,49,9.0,14911.0,8938,1116658
10.0,0,50,10.0,14743.0,8de8,10e52d8
10.0,0,51,11.0,14596.0,9298,10ba1c8
10.0,0,52,12.0,14448.0,9748,108ec08
10.0,0,53,13.0,14299.0,9bf8,1063198
10.0,0,54,14.0,14147.0,a0a8,1036918
10.0,0,55,15.0,13997.0,a558,100a9f8
10.0,0,56,16.0,13848.0,aa08,fdef88
10.0,0,57,17.0,13691.0,aeb8,fb0f98
10.0,0,58,18.0,13536.0,b368,f83908
10.0,0,59,19.0,13376.0,b818,f54b08
10.0,0,60,20.0,13224.0,bcc8,f28288
10.0,0,61,21.0,13074.0,c178,efc368
10.0,0,62,22.0,12925.0,c628,ed08f8
10.0,0,63,23.0,12779.0,cad8,ea5c98
10.0,0,64,24.0,12631.0,cf88,e7a6d8
10.0,0,65,25.0,12483.0,d438,e4f118
10.0,0,66,26.0,12339.0,d8e8,e24e18
10.0,0,67,27.0,12137.0,dd98,de9b38
10.0,0,68,28.0,11923.0,e248,dab018
10.0,0,69,29.0,11712.0,e6f8,d6d308
10.0,0,70,30.0,11499.0,eba8,d2ec98
10.0,0,71,30.0,11460.0,eba8,d235c8
11.0,0,0,-40.0,10755.0,ffffa388,c54d18
11.0,0,1,-39.0,10950.0,ffffa838,c8df28
11.0,0,2,-38.0,11144.0,fffface8,cc6c88
11.0,0,3,-37.0,11341.0,ffffb198,d007f8
11.0,0,4,-36.0,11535.0,ffffb648,d39558
11.0,0,5,-35.0,11731.0,ffffbaf8,d72c18
11.0,0,6,-34.0,11929.0,ffffbfa8,dacc38
11.0,0,7,-33.0,12126.0,ffffc458,de67a8
11.0,0,8,-32.0,12325.0,ffffc908,e20c78
11.0,0,9,-31.0,12522.0,ffffcdb8,e5a7e8
11.0,0,10,-30.0,12720.0,ffffd268,e94808
11.0,0,11,-29.0,12922.0,ffffd718,ecfae8
11.0,0,12,-28.0,13123.0,ffffdbc8,f0a918
11.0,0,13,-27.0,13326.0,ffffe078,f460a8
11.0,0,14,-26.0,13527.0,ffffe528,f80ed8
11.0,0,15,-25.0,13730.0,ffffe9d8,fbc668
11.0,0,16,-24.0,13933.0,ffffee88,ff7df8
11.0,0,17,-23.0,14136.0,fffff338,1033588
11.0,0,18,-22.0,14340.0,fffff7e8,106f1c8
11.0,0,19,-21.0,14545.0,fffffc98,10ab2b8
11.0,0,20,-20.0,14749.0,148,10e6ef8
11.0,0,21,-19.0,14964.0,5f8,1125ec8
11.0,0,22,-18.0,15180.0,aa8,1165348
11.0,0,23,-17.0,15397.0,f58,11a4c78
11.0,0,24,-16.0,15615.0,1408,11e4a58
11.0,0,25,-15.0,15833.0,18b8,1224838
11.0,0,26,-14.0,16055.0,1d68,12658d8
11.0,0,27,-13.0,16275.0,2218,12a6018
11.0,0,28,-12.0,16495.0,26c8,12e6758
11.0,0,29,-11.0,16716.0,2b78,1327348
11.0,0,30,-10.0,16760.0,3028,1334188
11.0,0,31,-9.0,16661.0,34d8,1317178
11.0,0,32,-8.0,16566.0,3988,12fb428
11.0,0,33,-7.0,16463.0,3e38,12dd158
11.0,0,34,-6.0,16361.0,42e8,12bf338
11.0,0,35,-5.0,16260.0,4798,12a19c8
11.0,0,36,-4.0,16190.0,4c48,128d1a8
11.0,0,37,-3.0,16113.0,50f8,12768b8
11.0,0,38,-2.0,16037.0,55a8,1260478
11.0,0,39,-1.0,15958.0,5a58,1249228
11.0,0,40,0.0,15880.0,5f08,1232488
11.0,0,41,1.0,15819.0,63b8,1220698
11.0,0,42,2.0,15751.0,6868,120c7d8
11.0,0,43,3.0,15684.0,6d18,11f8dc8
11.0,0,44,4.0,15616.0,71c8,11e4f08
11.0,0,45,5.0,15447.0,7678,11b36d8
11.0,0,46,6.0,15281.0,7b28,1182cb8
11.0,0,47,7.0,15123.0,7fd8,1154818
11.0,0,48,8.0,14954.0,8488,1122fe8
11.0,0,49,9.0,14785.0,8938,10f17b8
11.0,0,50,10.0,14617.0,8de8,10c0438
11.0,0,51,11.0,14467.0,9298,1094518
11.0,0,52,12.0,14321.0,9748,10698b8
11.0,0,53,13.0,14168.0,9bf8,103cb88
11.0,0,54,14.0,14016.0,a0a8,1010308
11.0,0,55,15.0,13864.0,a558,fe3a88
11.0,0,56,16.0,13711.0,aa08,fb6d58
11.0,0,57,17.0,13552.0,aeb8,f88408
11.0,0,58,18.0,13393.0,b368,f59ab8
11.0,0,59,19.0,13236.0,b818,f2bac8
11.0,0,60,20.0,13084.0,bcc8,eff248
11.0,0,61,21.0,12933.0,c178,ed2e78
11.0,0,62,22.0,12777.0,c628,ea5338
11.0,0,63,23.0,12630.0,cad8,e7a228
11.0,0,64,24.0,12482.0,cf88,e4ec68
11.0,0,65,25.0,12331.0,d438,e22898
11.0,0,66,26.0,12167.0,d8e8,df27d8
11.0,0,67,27.0,11958.0,dd98,db5428
11.0,0,68,28.0,11745.0,e248,d76db8
11.0,0,69,28.0,11701.0,e248,d69f78
12.0,0,0,-40.0,10768.0,ffffa388,c58a08
12.0,0,1,-39.0,10962.0,ffffa838,c91768
12.0,0,2,-38.0,11158.0,fffface8,ccae28
12.0,0,3,-37.0,11353.0,ffffb198,d04038
12.0,0,4,-36.0,11549.0,ffffb648,d3d6f8
12.0,0,5,-35.0,11745.0,ffffbaf8,d76db8
12.0,0,6,-34.0,11943.0,ffffbfa8,db0dd8
12.0,0,7,-33.0,12141.0,ffffc458,deadf8
12.0,0,8,-32.0,12339.0,ffffc908,e24e18
12.0,0,9,-31.0,12538.0,ffffcdb8,e5f2e8
12.0,0,10,-30.0,12740.0,ffffd268,e9a5c8
12.0,0,11,-29.0,12937.0,ffffd718,ed4138
12.0,0,12,-28.0,13139.0,ffffdbc8,f0f418
12.0,0,13,-27.0,13342.0,ffffe078,f4aba8
12.0,0,14,-26.0,13545.0,ffffe528,f86338
12.0,0,15,-25.0,13748.0,ffffe9d8,fc1ac8
12.0,0,16,-24.0,13951.0,ffffee88,ffd258
12.0,0,17,-23.0,14154.0,fffff338,10389e8
12.0,0,18,-22.0,14359.0,fffff7e8,1074ad8
12.0,0,19,-21.0,14564.0,fffffc98,10b0bc8
12.0,0,20,-20.0,14766.0,148,10ebea8
12.0,0,21,-19.0,14981.0,5f8,112ae78
12.0,0,22,-18.0,15196.0,aa8,1169e48
12.0,0,23,-17.0,15412.0,f58,11a92c8
12.0,0,24,-16.0,15629.0,1408,11e8bf8
12.0,0,25,-15.0,15848.0,18b8,1228e88
12.0,0,26,-14.0,16067.0,1d68,1269118
12.0,0,27,-13.0,16286.0,2218,12a93a8
12.0,0,28,-12.0,16504.0,26c8,12e9188
12.0,0,29,-11.0,16724.0,2b78,13298c8
12.0,0,30,-10.0,16679.0,3028,131c5d8
12.0,0,31,-9.0,16583.0,34d8,13003d8
12.0,0,32,-8.0,16489.0,3988,12e4b38
12.0,0,33,-7.0,16389.0,3e38,12c7678
12.0,0,34,-6.0,16286.0,42e8,12a93a8
12.0,0,35,-5.0,16186.0,4798,128bee8
12.0,0,36,-4.0,16112.0,4c48,1276408
12.0,0,37,-3.0,16032.0,50f8,125ed08
12.0,0,38,-2.0,15962.0,55a8,124a4e8
12.0,0,39,-1.0,15889.0,5a58,1234eb8
12.0,0,40,0.0,15810.0,5f08,121dc68
12.0,0,41,1.0,15749.0,63b8,120be78
12.0,0,42,2.0,15681.0,6868,11f7fb8
12.0,0,43,3.0,15613.0,6d18,11e40f8
12.0,0,44,4.0,15522.0,71c8,11c9668
12.0,0,45,5.0,15332.0,7678,1191bc8
12.0,0,46,6.0,15168.0,7b28,1161b08
12.0,0,47,7.0,15006.0,7fd8,11323a8
12.0,0,48,8.0,14835.0,8488,1100218
12.0,0,49,9.0,14665.0,8938,10ce538
12.0,0,50,10.0,14497.0,8de8,109d1b8
12.0,0,51,11.0,14349.0,9298,1071bf8
12.0,0,52,12.0,14198.0,9748,1045828
12.0,0,53,13.0,14045.0,9bf8,1018af8
12.0,0,54,14.0,13890.0,a0a8,feb468
12.0,0,55,15.0,13738.0,a558,fbebe8
12.0,0,56,16.0,13576.0,aa08,f8f488
12.0,0,57,17.0,13414.0,aeb8,f5fd28
12.0,0,58,18.0,13252.0,b368,f305c8
12.0,0,59,19.0,13095.0,b818,f025d8
12.0,0,60,20.0,12941.0,bcc8,ed53f8
12.0,0,61,21.0,12790.0,c178,ea9028
12.0,0,62,22.0,12633.0,c628,e7b038
12.0,0,63,23.0,12486.0,cad8,e4ff28
12.0,0,64,24.0,12337.0,cf88,e244b8
12.0,0,65,25.0,12187.0,d438,df8598
12.0,0,66,26.0,11991.0,d8e8,dbeed8
12.0,0,67,26.0,11944.0,d8e8,db1288
13.0,0,0,-40.0,10781.0,ffffa388,c5c6f8
13.0,0,1,-39.0,10974.0,ffffa838,c94fa8
13.0,0,2,-38.0,11171.0,fffface8,cceb18
13.0,0,3,-37.0,11367.0,ffffb198,d081d8
13.0,0,4,-36.0,11563.0,ffffb648,d41898
13.0,0,5,-35.0,11760.0,ffffbaf8,d7b408
13.0,0,6,-34.0,11957.0,ffffbfa8,db4f78
13.0,0,7,-33.0,12156.0,ffffc458,def448
13.0,0,8,-32.0,12355.0,ffffc908,e29918
13.0,0,9,-31.0,12554.0,ffffcdb8,e63de8
13.0,0,10,-30.0,12755.0,ffffd268,e9ec18
13.0,0,11,-29.0,12954.0,ffffd718,ed90e8
13.0,0,12,-28.0,13155.0,ffffdbc8,f13f18
13.0,0,13,-27.0,13356.0,ffffe078,f4ed48
13.0,0,14,-26.0,13558.0,ffffe528,f8a028
13.0,0,15,-25.0,13760.0,ffffe9d8,fc5308
13.0,0,16,-24.0,13963.0,ffffee88,1000a98
13.0,0,17,-23.0,14166.0,fffff338,103c228
13.0,0,18,-22.0,14370.0,fffff7e8,1077e68
13.0,0,19,-21.0,14574.0,fffffc98,10b3aa8
13.0,0,20,-20.0,14775.0,148,10ee8d8
13.0,0,21,-19.0,14990.0,5f8,112d8a8
13.0,0,22,-18.0,15205.0,aa8,116c878
13.0,0,23,-17.0,15421.0,f58,11abcf8
13.0,0,24,-16.0,15640.0,1408,11ebf88
13.0,0,25,-15.0,15859.0,18b8,122c218
13.0,0,26,-14.0,16078.0,1d68,126c4a8
13.0,0,27,-13.0,16297.0,2218,12ac738
13.0,0,28,-12.0,16517.0,26c8,12ece78
13.0,0,29,-11.0,16712.0,2b78,1326088
13.0,0,30,-10.0,16603.0,3028,1306198
13.0,0,31,-9.0,16495.0,34d8,12e6758
13.0,0,32,-8.0,16395.0,3988,12c9298
13.0,0,33,-7.0,16297.0,3e38,12ac738
13.0,0,34,-6.0,16193.0,42e8,128dfb8
13.0,0,35,-5.0,16099.0,4798,1272718
13.0,0,36,-4.0,16031.0,4c48,125e858
13.0,0,37,-3.0,15957.0,50f8,1248d78
13.0,0,38,-2.0,15887.0,55a8,1234558
13.0,0,39,-1.0,15817.0,5a58,121fd38
13.0,0,40,0.0,15747.0,5f08,120b518
13.0,0,41,1.0,15679.0,63b8,11f7658
13.0,0,42,2.0,15610.0,6868,11e32e8
13.0,0,43,3.0,15543.0,6d18,11cf8d8
13.0,0,44,4.0,15416.0,71c8,11aa588
13.0,0,45,5.0,15232.0,7678,1174708
13.0,0,46,6.0,15064.0,7b28,1143388
13.0,0,47,7.0,14892.0,7fd8,1110d48
13.0,0,48,8.0,14726.0,8488,10e0328
13.0,0,49,9.0,14555.0,8938,10ae198
13.0,0,50,10.0,14380.0,8de8,107ad48
13.0,0,51,11.0,14232.0,9298,104f788
13.0,0,52,12.0,14076.0,9748,1021c48
13.0,0,53,13.0,13920.0,9bf8,ff4108
13.0,0,54,14.0,13765.0,a0a8,fc6a78
13.0,0,55,15.0,13607.0,a558,f985d8
13.0,0,56,16.0,13443.0,aa08,f68518
13.0,0,57,17.0,13278.0,aeb8,f37fa8
13.0,0,58,18.0,13117.0,b368,f08cf8
13.0,0,59,19.0,12961.0,b818,edb1b8
13.0,0,60,20.0,12805.0,bcc8,ead678
13.0,0,61,21.0,12650.0,c178,e7ffe8
13.0,0,62,22.0,12507.0,c628,e56198
13.0,0,63,23.0,12354.0,cad8,e29468
13.0,0,64,24.0,12206.0,cf88,dfdea8
13.0,0,65,24.0,12169.0,cf88,df3138
14.0,0,0,-40.0,10794.0,ffffa388,c603e8
14.0,0,1,-39.0,10990.0,ffffa838,c99aa8
14.0,0,2,-38.0,11185.0,fffface8,cd2cb8
14.0,0,3,-37.0,11379.0,ffffb198,d0ba18
14.0,0,4,-36.0,11575.0,ffffb648,d450d8
14.0,0,5,-35.0,11771.0,ffffbaf8,d7e798
14.0,0,6,-34.0,11968.0,ffffbfa8,db8308
14.0,0,7,-33.0,12166.0,ffffc458,df2328
14.0,0,8,-32.0,12365.0,ffffc908,e2c7f8
14.0,0,9,-31.0,12563.0,ffffcdb8,e66818
14.0,0,10,-30.0,12763.0,ffffd268,ea1198
14.0,0,11,-29.0,12963.0,ffffd718,edbb18
14.0,0,12,-28.0,13163.0,ffffdbc8,f16498
14.0,0,13,-27.0,13366.0,ffffe078,f51c28
14.0,0,14,-26.0,13567.0,ffffe528,f8ca58
14.0,0,15,-25.0,13770.0,ffffe9d8,fc81e8
14.0,0,16,-24.0,13973.0,ffffee88,1003978
14.0,0,17,-23.0,14176.0,fffff338,103f108
14.0,0,18,-22.0,14380.0,fffff7e8,107ad48
14.0,0,19,-21.0,14585.0,fffffc98,10b6e38
14.0,0,20,-20.0,14785.0,148,10f17b8
14.0,0,21,-19.0,15000.0,5f8,1130788
14.0,0,22,-18.0,15216.0,aa8,116fc08
14.0,0,23,-17.0,15432.0,f58,11af088
14.0,0,24,-16.0,15651.0,1408,11ef318
14.0,0,25,-15.0,15870.0,18b8,122f5a8
14.0,0,26,-14.0,16088.0,1d68,126f388
14.0,0,27,-13.0,16309.0,2218,12aff78
14.0,0,28,-12.0,16529.0,26c8,12f06b8
14.0,0,29,-11.0,16606.0,2b78,1306fa8
14.0,0,30,-10.0,16464.0,3028,12dd608
14.0,0,31,-9.0,16371.0,34d8,12c2218
14.0,0,32,-8.0,16277.0,3988,12a6978
14.0,0,33,-7.0,16181.0,3e38,128a778
14.0,0,34,-6.0,16084.0,42e8,126e0c8
14.0,0,35,-5.0,15977.0,4798,124eb38
14.0,0,36,-4.0,15895.0,4c48,1236ad8
14.0,0,37,-3.0,15830.0,50f8,1223a28
14.0,0,38,-2.0,15754.0,55a8,120d5e8
14.0,0,39,-1.0,15683.0,5a58,11f8918
14.0,0,40,0.0,15607.0,5f08,11e24d8
14.0,0,41,1.0,15541.0,63b8,11cef78
14.0,0,42,2.0,15474.0,6868,11bb568
14.0,0,43,3.0,15391.0,6d18,11a3058
14.0,0,44,4.0,15206.0,71c8,116cd28
14.0,0,45,5.0,15020.0,7678,1136548
14.0,0,46,6.0,14853.0,7b28,1105678
14.0,0,47,7.0,14688.0,7fd8,10d5108
14.0,0,48,8.0,14519.0,8488,10a38d8
14.0,0,49,9.0,14347.0,8938,1071298
14.0,0,50,10.0,14173.0,8de8,103e2f8
14.0,0,51,11.0,14026.0,9298,10131e8
14.0,0,52,12.0,13872.0,9748,fe6008
14.0,0,53,13.0,13721.0,9bf8,fb9c38
14.0,0,54,14.0,13566.0,a0a8,f8c5a8
14.0,0,55,15.0,13404.0,a558,f5ce48
14.0,0,56,16.0,13239.0,aa08,f2c8d8
14.0,0,57,17.0,13071.0,aeb8,efb558
14.0,0,58,18.0,12919.0,b368,ececd8
14.0,0,59,19.0,12765.0,b818,ea1af8
14.0,0,60,20.0,12612.0,bcc8,e74dc8
14.0,0,61,21.0,12464.0,c178,e49808
14.0,0,62,22.0,12322.0,c628,e1fe68
14.0,0,63,22.0,12282.0,c628,e142e8
15.0,0,0,-40.0,10825.0,ffffa388,c69538
15.0,0,1,-39.0,11020.0,ffffa838,ca2748
15.0,0,2,-38.0,11214.0,fffface8,cdb4a8
15.0,0,3,-37.0,11410.0,ffffb198,d14b68
15.0,0,4,-36.0,11606.0,ffffb648,d4e228
15.0,0,5,-35.0,11802.0,ffffbaf8,d878e8
15.0,0,6,-34.0,11999.0,ffffbfa8,dc1458
15.0,0,7,-33.0,12197.0,ffffc458,dfb478
15.0,0,8,-32.0,12395.0,ffffc908,e35498
15.0,0,9,-31.0,12595.0,ffffcdb8,e6fe18
15.0,0,10,-30.0,12794.0,ffffd268,eaa2e8
15.0,0,11,-29.0,12994.0,ffffd718,ee4c68
15.0,0,12,-28.0,13196.0,ffffdbc8,f1ff48
15.0,0,13,-27.0,13397.0,ffffe078,f5ad78
15.0,0,14,-26.0,13599.0,ffffe528,f96058
15.0,0,15,-25.0,13802.0,ffffe9d8,fd17e8
15.0,0,16,-24.0,14005.0,ffffee88,100cf78
15.0,0,17,-23.0,14208.0,fffff338,1048708
15.0,0,18,-22.0,14413.0,fffff7e8,10847f8
15.0,0,19,-21.0,14615.0,fffffc98,10bfad8
15.0,0,20,-20.0,14815.0,148,10fa458
15.0,0,21,-19.0,15030.0,5f8,1139428
15.0,0,22,-18.0,15246.0,aa8,11788a8
15.0,0,23,-17.0,15462.0,f58,11b7d28
15.0,0,24,-16.0,15680.0,1408,11f7b08
15.0,0,25,-15.0,15898.0,18b8,12378e8
15.0,0,26,-14.0,16117.0,1d68,1277b78
15.0,0,27,-13.0,16341.0,2218,12b9578
15.0,0,28,-12.0,16559.0,26c8,12f9358
15.0,0,29,-11.0,16481.0,2b78,12e25b8
15.0,0,30,-10.0,16334.0,3028,12b74a8
15.0,0,31,-9.0,16245.0,34d8,129d378
15.0,0,32,-8.0,16159.0,3988,1284058
15.0,0,33,-7.0,16070.0,3e38,1269f28
15.0,0,34,-6.0,15977.0,42e8,124eb38
15.0,0,35,-5.0,15864.0,4798,122d988
15.0,0,36,-4.0,15796.0,4c48,1219ac8
15.0,0,37,-3.0,15724.0,50f8,1204948
15.0,0,38,-2.0,15655.0,55a8,11f05d8
15.0,0,39,-1.0,15582.0,5a58,11dafa8
15.0,0,40,0.0,15507.0,5f08,11c5018
15.0,0,41,1.0,15443.0,63b8,11b2418
15.0,0,42,2.0,15376.0,6868,119ea08
15.0,0,43,3.0,15219.0,6d18,1170a18
15.0,0,44,4.0,15031.0,71c8,11398d8
15.0,0,45,5.0,14839.0,7678,11014d8
15.0,0,46,6.0,14672.0,7b28,10d0608
15.0,0,47,7.0,14505.0,7fd8,109f738
15.0,0,48,8.0,14331.0,8488,106c798
15.0,0,49,9.0,14159.0,8938,103a158
15.0,0,50,10.0,13981.0,8de8,1005ef8
15.0,0,51,11.0,13830.0,9298,fd9b28
15.0,0,52,12.0,13680.0,9748,fadc08
15.0,0,53,13.0,13526.0,9bf8,f80a28
15.0,0,54,14.0,13364.0,a0a8,f512c8
15.0,0,55,15.0,13201.0,a558,f216b8
15.0,0,56,16.0,13036.0,aa08,ef1148
15.0,0,57,17.0,12878.0,aeb8,ec2ca8
15.0,0,58,18.0,12725.0,b368,e95f78
15.0,0,59,19.0,12569.0,b818,e68438
15.0,0,60,20.0,12416.0,bcc8,e3b708
15.0,0,61,20.0,12377.0,bcc8,e30038
16.0,0,0,-40.0,10871.0,ffffa388,c76cd8
16.0,0,1,-39.0,11066.0,ffffa838,cafee8
16.0,0,2,-38.0,11259.0,fffface8,ce8798
16.0,0,3,-37.0,11455.0,ffffb198,d21e58
16.0,0,4,-36.0,11652.0,ffffb648,d5b9c8
16.0,0,5,-35.0,11850.0,ffffbaf8,d959e8
16.0,0,6,-34.0,12047.0,ffffbfa8,dcf558
16.0,0,7,-33.0,12246.0,ffffc458,e09a28
16.0,0,8,-32.0,12445.0,ffffc908,e43ef8
16.0,0,9,-31.0,12644.0,ffffcdb8,e7e3c8
16.0,0,10,-30.0,12845.0,ffffd268,eb91f8
16.0,0,11,-29.0,13046.0,ffffd718,ef4028
16.0,0,12,-28.0,13248.0,ffffdbc8,f2f308
16.0,0,13,-27.0,13451.0,ffffe078,f6aa98
16.0,0,14,-26.0,13653.0,ffffe528,fa5d78
16.0,0,15,-25.0,13856.0,ffffe9d8,fe1508
16.0,0,16,-24.0,14060.0,ffffee88,101d148
16.0,0,17,-23.0,14264.0,fffff338,1058d88
16.0,0,18,-22.0,14469.0,fffff7e8,1094e78
16.0,0,19,-21.0,14670.0,fffffc98,10cfca8
16.0,0,20,-20.0,14871.0,148,110aad8
16.0,0,21,-19.0,15087.0,5f8,1149f58
16.0,0,22,-18.0,15303.0,aa8,11893d8
16.0,0,23,-17.0,15520.0,f58,11c8d08
16.0,0,24,-16.0,15740.0,1408,1209448
16.0,0,25,-15.0,15959.0,18b8,12496d8
16.0,0,26,-14.0,16176.0,1d68,1289008
16.0,0,27,-13.0,16397.0,2218,12c9bf8
16.0,0,28,-12.0,16521.0,26c8,12ee138
16.0,0,29,-11.0,16383.0,2b78,12c5a58
16.0,0,30,-10.0,16244.0,3028,129cec8
16.0,0,31,-9.0,16157.0,34d8,12836f8
16.0,0,32,-8.0,16076.0,3988,126bb48
16.0,0,33,-7.0,15988.0,3e38,1251ec8
16.0,0,34,-6.0,15891.0,42e8,1235818
16.0,0,35,-5.0,15784.0,4798,1216288
16.0,0,36,-4.0,15715.0,4c48,1201f18
16.0,0,37,-3.0,15643.0,50f8,11ecd98
16.0,0,38,-2.0,15569.0,55a8,11d72b8
16.0,0,39,-1.0,15495.0,5a58,11c17d8
16.0,0,40,0.0,15424.0,5f08,11acb08
16.0,0,41,1.0,15358.0,63b8,11995a8
16.0,0,42,2.0,15245.0,6868,11783f8
16.0,0,43,3.0,15054.0,6d18,11404a8
16.0,0,44,4.0,14863.0,71c8,1108558
16.0,0,45,5.0,14668.0,7678,10cf348
16.0,0,46,6.0,14500.0,7b28,109dfc8
16.0,0,47,7.0,14329.0,7fd8,106be38
16.0,0,48,8.0,14157.0,8488,10397f8
16.0,0,49,9.0,13980.0,8938,1005a48
16.0,0,50,10.0,13803.0,8de8,fd1c98
16.0,0,51,11.0,13654.0,9298,fa6228
16.0,0,52,12.0,13499.0,9748,f78b98
16.0,0,53,13.0,13340.0,9bf8,f4a248
16.0,0,54,14.0,13176.0,a0a8,f1a188
16.0,0,55,15.0,13008.0,a558,ee8e08
16.0,0,56,16.0,12850.0,aa08,eba968
16.0,0,57,17.0,12695.0,aeb8,e8d2d8
16.0,0,58,18.0,12539.0,b368,e5f798
16.0,0,59,18.0,12493.0,b368,e51ff8
17.0,0,0,-40.0,10915.0,ffffa388,c83b18
17.0,0,1,-39.0,11110.0,ffffa838,cbcd28
17.0,0,2,-38.0,11306.0,fffface8,cf63e8
17.0,0,3,-37.0,11502.0,ffffb198,d2faa8
17.0,0,4,-36.0,11700.0,ffffb648,d69ac8
17.0,0,5,-35.0,11899.0,ffffbaf8,da3f98
17.0,0,6,-34.0,12098.0,ffffbfa8,dde468
17.0,0,7,-33.0,12296.0,ffffc458,e18488
17.0,0,8,-32.0,12496.0,ffffc908,e52e08
17.0,0,9,-31.0,12699.0,ffffcdb8,e8e598
17.0,0,10,-30.0,12896.0,ffffd268,ec8108
17.0,0,11,-29.0,13098.0,ffffd718,f033e8
17.0,0,12,-28.0,13302.0,ffffdbc8,f3f028
17.0,0,13,-27.0,13505.0,ffffe078,f7a7b8
17.0,0,14,-26.0,13708.0,ffffe528,fb5f48
17.0,0,15,-25.0,13912.0,ffffe9d8,ff1b88
17.0,0,16,-24.0,14116.0,ffffee88,102d7c8
17.0,0,17,-23.0,14322.0,fffff338,1069d68
17.0,0,18,-22.0,14526.0,fffff7e8,10a59a8
17.0,0,19,-21.0,14727.0,fffffc98,10e07d8
17.0,0,20,-20.0,14928.0,148,111b608
17.0,0,21,-19.0,15145.0,5f8,115af38
17.0,0,22,-18.0,15361.0,aa8,119a3b8
17.0,0,23,-17.0,15579.0,f58,11da198
17.0,0,24,-16.0,15800.0,1408,121ad88
17.0,0,25,-15.0,16021.0,18b8,125b978
17.0,0,26,-14.0,16241.0,1d68,129c0b8
17.0,0,27,-13.0,16463.0,2218,12dd158
17.0,0,28,-12.0,16429.0,26c8,12d31f8
17.0,0,29,-11.0,16293.0,2b78,12ab478
17.0,0,30,-10.0,16158.0,3028,1283ba8
17.0,0,31,-9.0,16081.0,34d8,126d2b8
17.0,0,32,-8.0,15998.0,3988,1254da8
17.0,0,33,-7.0,15914.0,3e38,123c3e8
17.0,0,34,-6.0,15811.0,42e8,121e118
17.0,0,35,-5.0,15712.0,4798,1201108
17.0,0,36,-4.0,15640.0,4c48,11ebf88
17.0,0,37,-3.0,15564.0,50f8,11d5b48
17.0,0,38,-2.0,15492.0,55a8,11c09c8
17.0,0,39,-1.0,15422.0,5a58,11ac1a8
17.0,0,40,0.0,15346.0,5f08,1195d68
17.0,0,41,1.0,15278.0,63b8,1181ea8
17.0,0,42,2.0,15098.0,6868,114d2e8
17.0,0,43,3.0,14903.0,6d18,11140d8
17.0,0,44,4.0,14709.0,71c8,10db378
17.0,0,45,5.0,14511.0,7678,10a1358
17.0,0,46,6.0,14340.0,7b28,106f1c8
17.0,0,47,7.0,14166.0,7fd8,103c228
17.0,0,48,8.0,13993.0,8488,1009738
17.0,0,49,9.0,13815.0,8938,fd54d8
17.0,0,50,10.0,13637.0,8de8,fa1278
17.0,0,51,11.0,13484.0,9298,f74548
17.0,0,52,12.0,13323.0,9748,f45298
