OAT,RowIndex,Index,masse,pa,masse_encrypted,pa_encrypted
10.0,0,5,-35.0,12671.0,ffffbaf8,e86258
10.0,0,6,-34.0,12867.0,ffffbfa8,ebf918
10.0,0,7,-33.0,13063.0,ffffc458,ef8fd8
10.0,0,8,-32.0,13264.0,ffffc908,f33e08
10.0,0,9,-31.0,13458.0,ffffcdb8,f6cb68
10.0,0,10,-30.0,13658.0,ffffd268,fa74e8
10.0,0,11,-29.0,13825.0,ffffd718,fd83b8
10.0,0,12,-28.0,13965.0,ffffdbc8,10013f8
10.0,0,13,-27.0,14105.0,ffffe078,102a438
10.0,0,14,-26.0,14245.0,ffffe528,1053478
10.0,0,15,-25.0,14385.0,ffffe9d8,107c4b8
10.0,0,16,-24.0,14525.0,ffffee88,10a54f8
10.0,0,17,-23.0,14665.0,fffff338,10ce538
10.0,0,18,-22.0,14805.0,fffff7e8,10f7578
10.0,0,19,-21.0,14945.0,fffffc98,11205b8
10.0,0,20,-20.0,15084.0,148,1149148
10.0,0,21,-19.0,15224.0,5f8,1172188
10.0,0,22,-18.0,15364.0,aa8,119b1c8
10.0,0,23,-17.0,15505.0,f58,11c46b8
10.0,0,24,-16.0,15645.0,1408,11ed6f8
10.0,0,25,-15.0,15785.0,18b8,1216738
10.0,0,26,-14.0,15925.0,1d68,123f778
10.0,0,27,-13.0,16065.0,2218,12687b8
10.0,0,28,-12.0,16205.0,26c8,12917f8
10.0,0,29,-11.0,16345.0,2b78,12ba838
10.0,0,30,-10.0,16485.0,3028,12e3878
10.0,0,31,-9.0,16625.0,34d8,130c8b8
10.0,0,32,-8.0,16766.0,3988,1335da8
10.0,0,33,-7.0,16906.0,3e38,135ede8
10.0,0,34,-6.0,17046.0,42e8,1387e28
10.0,0,35,-5.0,17186.0,4798,13b0e68
10.0,0,36,-4.0,17215.0,4c48,13b9658
10.0,0,37,-3.0,17132.0,50f8,13a1148
10.0,0,38,-2.0,17058.0,55a8,138b668
10.0,0,39,-1.0,16984.0,5a58,1375b88
10.0,0,40,0.0,16904.0,5f08,135e488
10.0,0,41,1.0,16837.0,63b8,134aa78
10.0,0,42,2.0,16773.0,6868,1337e78
10.0,0,43,3.0,16705.0,6d18,1323fb8
10.0,0,44,4.0,16637.0,71c8,13100f8
10.0,0,45,5.0,16505.0,7678,12e9638
10.0,0,46,6.0,16348.0,7b28,12bb648
10.0,0,47,7.0,16186.0,7fd8,128bee8
10.0,0,48,8.0,16024.0,8488,125c788
10.0,0,49,9.0,15858.0,8938,122bd68
10.0,0,50,10.0,15689.0,8de8,11fa538
10.0,0,51,11.0,15543.0,9298,11cf8d8
10.0,0,52,12.0,15395.0,9748,11a4318
10.0,0,53,13.0,15246.0,9bf8,11788a8
10.0,0,54,14.0,15095.0,a0a8,114c4d8
10.0,0,55,15.0,14945.0,a558,11205b8
10.0,0,56,16.0,14796.0,aa08,10f4b48
10.0,0,57,17.0,14639.0,aeb8,10c6b58
10.0,0,58,18.0,14485.0,b368,1099978
10.0,0,59,19.0,14325.0,b818,106ab78
10.0,0,60,20.0,14173.0,bcc8,103e2f8
10.0,0,61,21.0,14024.0,c178,1012888
10.0,0,62,22.0,13875.0,c628,fe6e18
10.0,0,63,23.0,13728.0,cad8,fbbd08
10.0,0,64,24.0,13581.0,cf88,f90bf8
10.0,0,65,25.0,13433.0,d438,f65638
10.0,0,66,26.0,13289.0,d8e8,f3b338
10.0,0,67,27.0,13088.0,dd98,f00508
10.0,0,68,28.0,12874.0,e248,ec19e8
10.0,0,69,29.0,12663.0,e6f8,e83cd8
10.0,0,70,30.0,12451.0,eba8,e45b18
10.0,0,71,30.0,12412.0,eba8,e3a448
11.0,0,0,-40.0,11708.0,ffffa388,d6c048
11.0,0,1,-39.0,11902.0,ffffa838,da4da8
11.0,0,2,-38.0,12096.0,fffface8,dddb08
11.0,0,3,-37.0,12293.0,ffffb198,e17678
11.0,0,4,-36.0,12487.0,ffffb648,e503d8
11.0,0,5,-35.0,12683.0,ffffbaf8,e89a98
11.0,0,6,-34.0,12881.0,ffffbfa8,ec3ab8
11.0,0,7,-33.0,13077.0,ffffc458,efd178
11.0,0,8,-32.0,13276.0,ffffc908,f37648
11.0,0,9,-31.0,13472.0,ffffcdb8,f70d08
11.0,0,10,-30.0,13670.0,ffffd268,faad28
11.0,0,11,-29.0,13871.0,ffffd718,fe5b58
11.0,0,12,-28.0,14072.0,ffffdbc8,1020988
11.0,0,13,-27.0,14275.0,ffffe078,105c118
11.0,0,14,-26.0,14476.0,ffffe528,1096f48
11.0,0,15,-25.0,14678.0,ffffe9d8,10d2228
11.0,0,16,-24.0,14881.0,ffffee88,110d9b8
11.0,0,17,-23.0,15084.0,fffff338,1149148
11.0,0,18,-22.0,15287.0,fffff7e8,11848d8
11.0,0,19,-21.0,15492.0,fffffc98,11c09c8
11.0,0,20,-20.0,15696.0,148,11fc608
11.0,0,21,-19.0,15911.0,5f8,123b5d8
11.0,0,22,-18.0,16126.0,aa8,127a5a8
11.0,0,23,-17.0,16342.0,f58,12b9a28
11.0,0,24,-16.0,16560.0,1408,12f9808
11.0,0,25,-15.0,16778.0,18b8,13395e8
11.0,0,26,-14.0,16999.0,1d68,137a1d8
11.0,0,27,-13.0,17219.0,2218,13ba918
11.0,0,28,-12.0,17439.0,26c8,13fb058
11.0,0,29,-11.0,17660.0,2b78,143bc48
11.0,0,30,-10.0,17703.0,3028,14485d8
11.0,0,31,-9.0,17605.0,34d8,142ba78
11.0,0,32,-8.0,17510.0,3988,140fd28
11.0,0,33,-7.0,17407.0,3e38,13f1a58
11.0,0,34,-6.0,17305.0,42e8,13d3c38
11.0,0,35,-5.0,17204.0,4798,13b62c8
11.0,0,36,-4.0,17134.0,4c48,13a1aa8
11.0,0,37,-3.0,17057.0,50f8,138b1b8
11.0,0,38,-2.0,16982.0,55a8,1375228
11.0,0,39,-1.0,16902.0,5a58,135db28
11.0,0,40,0.0,16825.0,5f08,1347238
11.0,0,41,1.0,16763.0,63b8,1334f98
11.0,0,42,2.0,16696.0,6868,1321588
11.0,0,43,3.0,16629.0,6d18,130db78
11.0,0,44,4.0,16561.0,71c8,12f9cb8
11.0,0,45,5.0,16393.0,7678,12c8938
11.0,0,46,6.0,16227.0,7b28,1297f18
11.0,0,47,7.0,16069.0,7fd8,1269a78
11.0,0,48,8.0,15900.0,8488,1238248
11.0,0,49,9.0,15731.0,8938,1206a18
11.0,0,50,10.0,15564.0,8de8,11d5b48
11.0,0,51,11.0,15414.0,9298,11a9c28
11.0,0,52,12.0,15268.0,9748,117efc8
11.0,0,53,13.0,15116.0,9bf8,1152748
11.0,0,54,14.0,14964.0,a0a8,1125ec8
11.0,0,55,15.0,14812.0,a558,10f9648
11.0,0,56,16.0,14659.0,aa08,10cc918
11.0,0,57,17.0,14501.0,aeb8,109e478
11.0,0,58,18.0,14342.0,b368,106fb28
11.0,0,59,19.0,14185.0,b818,1041b38
11.0,0,60,20.0,14033.0,bcc8,10152b8
11.0,0,61,21.0,13883.0,c178,fe9398
11.0,0,62,22.0,13726.0,c628,fbb3a8
11.0,0,63,23.0,13580.0,cad8,f90748
11.0,0,64,24.0,13433.0,cf88,f65638
11.0,0,65,25.0,13281.0,d438,f38db8
11.0,0,66,26.0,13118.0,d8e8,f091a8
11.0,0,67,27.0,12909.0,dd98,ecbdf8
11.0,0,68,28.0,12696.0,e248,e8d788
11.0,0,69,28.0,12652.0,e248,e80948
12.0,0,0,-40.0,11721.0,ffffa388,d6fd38
12.0,0,1,-39.0,11914.0,ffffa838,da85e8
12.0,0,2,-38.0,12110.0,fffface8,de1ca8
12.0,0,3,-37.0,12305.0,ffffb198,e1aeb8
12.0,0,4,-36.0,12501.0,ffffb648,e54578
12.0,0,5,-35.0,12696.0,ffffbaf8,e8d788
12.0,0,6,-34.0,12894.0,ffffbfa8,ec77a8
12.0,0,7,-33.0,13092.0,ffffc458,f017c8
12.0,0,8,-32.0,13289.0,ffffc908,f3b338
12.0,0,9,-31.0,13488.0,ffffcdb8,f75808
12.0,0,10,-30.0,13690.0,ffffd268,fb0ae8
12.0,0,11,-29.0,13887.0,ffffd718,fea658
12.0,0,12,-28.0,14089.0,ffffdbc8,1025938
12.0,0,13,-27.0,14291.0,ffffe078,1060c18
12.0,0,14,-26.0,14493.0,ffffe528,109bef8
12.0,0,15,-25.0,14696.0,ffffe9d8,10d7688
12.0,0,16,-24.0,14898.0,ffffee88,1112968
12.0,0,17,-23.0,15102.0,fffff338,114e5a8
12.0,0,18,-22.0,15306.0,fffff7e8,118a1e8
12.0,0,19,-21.0,15510.0,fffffc98,11c5e28
12.0,0,20,-20.0,15713.0,148,12015b8
12.0,0,21,-19.0,15927.0,5f8,12400d8
12.0,0,22,-18.0,16142.0,aa8,127f0a8
12.0,0,23,-17.0,16357.0,f58,12be078
12.0,0,24,-16.0,16574.0,1408,12fd9a8
12.0,0,25,-15.0,16793.0,18b8,133dc38
12.0,0,26,-14.0,17012.0,1d68,137dec8
12.0,0,27,-13.0,17230.0,2218,13bdca8
12.0,0,28,-12.0,17448.0,26c8,13fda88
12.0,0,29,-11.0,17667.0,2b78,143dd18
12.0,0,30,-10.0,17623.0,3028,1430ed8
12.0,0,31,-9.0,17527.0,34d8,1414cd8
12.0,0,32,-8.0,17433.0,3988,13f9438
12.0,0,33,-7.0,17334.0,3e38,13dc428
12.0,0,34,-6.0,17230.0,42e8,13bdca8
12.0,0,35,-5.0,17130.0,4798,13a07e8
12.0,0,36,-4.0,17056.0,4c48,138ad08
12.0,0,37,-3.0,16977.0,50f8,1373ab8
12.0,0,38,-2.0,16907.0,55a8,135f298
12.0,0,39,-1.0,16834.0,5a58,1349c68
12.0,0,40,0.0,16755.0,5f08,1332a18
12.0,0,41,1.0,16694.0,63b8,1320c28
12.0,0,42,2.0,16626.0,6868,130cd68
12.0,0,43,3.0,16558.0,6d18,12f8ea8
12.0,0,44,4.0,16467.0,71c8,12de418
12.0,0,45,5.0,16277.0,7678,12a6978
12.0,0,46,6.0,16113.0,7b28,12768b8
12.0,0,47,7.0,15952.0,7fd8,1247608
12.0,0,48,8.0,15781.0,8488,1215478
12.0,0,49,9.0,15612.0,8938,11e3c48
12.0,0,50,10.0,15444.0,8de8,11b28c8
12.0,0,51,11.0,15296.0,9298,1187308
12.0,0,52,12.0,15146.0,9748,115b3e8
12.0,0,53,13.0,14992.0,9bf8,112e208
12.0,0,54,14.0,14838.0,a0a8,1101028
12.0,0,55,15.0,14686.0,a558,10d47a8
12.0,0,56,16.0,14524.0,aa08,10a5048
12.0,0,57,17.0,14363.0,aeb8,1075d98
12.0,0,58,18.0,14201.0,b368,1046638
12.0,0,59,19.0,14045.0,b818,1018af8
12.0,0,60,20.0,13890.0,bcc8,feb468
12.0,0,61,21.0,13740.0,c178,fbf548
12.0,0,62,22.0,13583.0,c628,f91558
12.0,0,63,23.0,13436.0,cad8,f66448
12.0,0,64,24.0,13287.0,cf88,f3a9d8
12.0,0,65,25.0,13138.0,d438,f0ef68
12.0,0,66,26.0,12942.0,d8e8,ed58a8
12.0,0,67,26.0,12895.0,d8e8,ec7c58
13.0,0,0,-40.0,11734.0,ffffa388,d73a28
13.0,0,1,-39.0,11927.0,ffffa838,dac2d8
13.0,0,2,-38.0,12124.0,fffface8,de5e48
13.0,0,3,-37.0,12319.0,ffffb198,e1f058
13.0,0,4,-36.0,12514.0,ffffb648,e58268
13.0,0,5,-35.0,12711.0,ffffbaf8,e91dd8
13.0,0,6,-34.0,12908.0,ffffbfa8,ecb948
13.0,0,7,-33.0,13106.0,ffffc458,f05968
13.0,0,8,-32.0,13306.0,ffffc908,f402e8
13.0,0,9,-31.0,13504.0,ffffcdb8,f7a308
13.0,0,10,-30.0,13704.0,ffffd268,fb4c88
13.0,0,11,-29.0,13903.0,ffffd718,fef158
13.0,0,12,-28.0,14104.0,ffffdbc8,1029f88
13.0,0,13,-27.0,14305.0,ffffe078,1064db8
13.0,0,14,-26.0,14506.0,ffffe528,109fbe8
13.0,0,15,-25.0,14708.0,ffffe9d8,10daec8
13.0,0,16,-24.0,14911.0,ffffee88,1116658
13.0,0,17,-23.0,15113.0,fffff338,1151938
13.0,0,18,-22.0,15317.0,fffff7e8,118d578
13.0,0,19,-21.0,15521.0,fffffc98,11c91b8
13.0,0,20,-20.0,15722.0,148,1203fe8
13.0,0,21,-19.0,15936.0,5f8,1242b08
13.0,0,22,-18.0,16151.0,aa8,1281ad8
13.0,0,23,-17.0,16367.0,f58,12c0f58
13.0,0,24,-16.0,16585.0,1408,1300d38
13.0,0,25,-15.0,16804.0,18b8,1340fc8
13.0,0,26,-14.0,17022.0,1d68,1380da8
13.0,0,27,-13.0,17241.0,2218,13c1038
13.0,0,28,-12.0,17461.0,26c8,1401778
13.0,0,29,-11.0,17656.0,2b78,143a988
13.0,0,30,-10.0,17546.0,3028,141a5e8
13.0,0,31,-9.0,17439.0,34d8,13fb058
13.0,0,32,-8.0,17339.0,3988,13ddb98
13.0,0,33,-7.0,17241.0,3e38,13c1038
13.0,0,34,-6.0,17138.0,42e8,13a2d68
13.0,0,35,-5.0,17044.0,4798,13874c8
13.0,0,36,-4.0,16976.0,4c48,1373608
13.0,0,37,-3.0,16902.0,50f8,135db28
13.0,0,38,-2.0,16832.0,55a8,1349308
13.0,0,39,-1.0,16762.0,5a58,1334ae8
13.0,0,40,0.0,16692.0,5f08,13202c8
13.0,0,41,1.0,16624.0,63b8,130c408
13.0,0,42,2.0,16556.0,6868,12f8548
13.0,0,43,3.0,16488.0,6d18,12e4688
13.0,0,44,4.0,16362.0,71c8,12bf7e8
13.0,0,45,5.0,16178.0,7678,1289968
13.0,0,46,6.0,16010.0,7b28,12585e8
13.0,0,47,7.0,15838.0,7fd8,1225fa8
13.0,0,48,8.0,15672.0,8488,11f5588
13.0,0,49,9.0,15501.0,8938,11c33f8
13.0,0,50,10.0,15327.0,8de8,1190458
13.0,0,51,11.0,15179.0,9298,1164e98
13.0,0,52,12.0,15024.0,9748,1137808
13.0,0,53,13.0,14868.0,9bf8,1109cc8
13.0,0,54,14.0,14713.0,a0a8,10dc638
13.0,0,55,15.0,14556.0,a558,10ae648
13.0,0,56,16.0,14392.0,aa08,107e588
13.0,0,57,17.0,14227.0,aeb8,104e018
13.0,0,58,18.0,14066.0,b368,101ed68
13.0,0,59,19.0,13910.0,b818,ff1228
13.0,0,60,20.0,13755.0,bcc8,fc3b98
13.0,0,61,21.0,13600.0,c178,f96508
13.0,0,62,22.0,13458.0,c628,f6cb68
13.0,0,63,23.0,13305.0,cad8,f3fe38
13.0,0,64,24.0,13156.0,cf88,f143c8
13.0,0,65,24.0,13120.0,cf88,f09b08
14.0,0,0,-40.0,11747.0,ffffa388,d77718
14.0,0,1,-39.0,11942.0,ffffa838,db0928
14.0,0,2,-38.0,12137.0,fffface8,de9b38
14.0,0,3,-37.0,12331.0,ffffb198,e22898
14.0,0,4,-36.0,12527.0,ffffb648,e5bf58
14.0,0,5,-35.0,12723.0,ffffbaf8,e95618
14.0,0,6,-34.0,12919.0,ffffbfa8,ececd8
14.0,0,7,-33.0,13117.0,ffffc458,f08cf8
14.0,0,8,-32.0,13315.0,ffffc908,f42d18
14.0,0,9,-31.0,13513.0,ffffcdb8,f7cd38
14.0,0,10,-30.0,13712.0,ffffd268,fb7208
14.0,0,11,-29.0,13913.0,ffffd718,ff2038
14.0,0,12,-28.0,14112.0,ffffdbc8,102c508
14.0,0,13,-27.0,14314.0,ffffe078,10677e8
14.0,0,14,-26.0,14516.0,ffffe528,10a2ac8
14.0,0,15,-25.0,14718.0,ffffe9d8,10ddda8
14.0,0,16,-24.0,14921.0,ffffee88,1119538
14.0,0,17,-23.0,15124.0,fffff338,1154cc8
14.0,0,18,-22.0,15328.0,fffff7e8,1190908
14.0,0,19,-21.0,15531.0,fffffc98,11cc098
14.0,0,20,-20.0,15731.0,148,1206a18
14.0,0,21,-19.0,15946.0,5f8,12459e8
14.0,0,22,-18.0,16162.0,aa8,1284e68
14.0,0,23,-17.0,16378.0,f58,12c42e8
14.0,0,24,-16.0,16596.0,1408,13040c8
14.0,0,25,-15.0,16815.0,18b8,1344358
14.0,0,26,-14.0,17033.0,1d68,1384138
14.0,0,27,-13.0,17253.0,2218,13c4878
14.0,0,28,-12.0,17473.0,26c8,1404fb8
14.0,0,29,-11.0,17550.0,2b78,141b8a8
14.0,0,30,-10.0,17408.0,3028,13f1f08
14.0,0,31,-9.0,17315.0,34d8,13d6b18
14.0,0,32,-8.0,17221.0,3988,13bb278
14.0,0,33,-7.0,17125.0,3e38,139f078
14.0,0,34,-6.0,17029.0,42e8,1382e78
14.0,0,35,-5.0,16922.0,4798,13638e8
14.0,0,36,-4.0,16840.0,4c48,134b888
14.0,0,37,-3.0,16775.0,50f8,13387d8
14.0,0,38,-2.0,16699.0,55a8,1322398
14.0,0,39,-1.0,16629.0,5a58,130db78
14.0,0,40,0.0,16552.0,5f08,12f7288
14.0,0,41,1.0,16487.0,63b8,12e41d8
14.0,0,42,2.0,16420.0,6868,12d07c8
14.0,0,43,3.0,16337.0,6d18,12b82b8
14.0,0,44,4.0,16152.0,71c8,1281f88
14.0,0,45,5.0,15966.0,7678,124b7a8
14.0,0,46,6.0,15799.0,7b28,121a8d8
14.0,0,47,7.0,15635.0,7fd8,11ea818
14.0,0,48,8.0,15466.0,8488,11b8fe8
14.0,0,49,9.0,15295.0,8938,1186e58
14.0,0,50,10.0,15120.0,8de8,1153a08
14.0,0,51,11.0,14974.0,9298,1128da8
14.0,0,52,12.0,14820.0,9748,10fbbc8
14.0,0,53,13.0,14670.0,9bf8,10cfca8
14.0,0,54,14.0,14515.0,a0a8,10a2618
14.0,0,55,15.0,14352.0,a558,1072a08
14.0,0,56,16.0,14188.0,aa08,1042948
14.0,0,57,17.0,14020.0,aeb8,10115c8
14.0,0,58,18.0,13869.0,b368,fe51f8
14.0,0,59,19.0,13715.0,b818,fb8018
14.0,0,60,20.0,13562.0,bcc8,f8b2e8
14.0,0,61,21.0,13415.0,c178,f601d8
14.0,0,62,22.0,13273.0,c628,f36838
14.0,0,63,22.0,13232.0,c628,f2a808
15.0,0,0,-40.0,11778.0,ffffa388,d80868
15.0,0,1,-39.0,11972.0,ffffa838,db95c8
15.0,0,2,-38.0,12166.0,fffface8,df2328
15.0,0,3,-37.0,12361.0,ffffb198,e2b538
15.0,0,4,-36.0,12557.0,ffffb648,e64bf8
15.0,0,5,-35.0,12753.0,ffffbaf8,e9e2b8
15.0,0,6,-34.0,12950.0,ffffbfa8,ed7e28
15.0,0,7,-33.0,13148.0,ffffc458,f11e48
15.0,0,8,-32.0,13346.0,ffffc908,f4be68
15.0,0,9,-31.0,13545.0,ffffcdb8,f86338
15.0,0,10,-30.0,13744.0,ffffd268,fc0808
15.0,0,11,-29.0,13943.0,ffffd718,ffacd8
15.0,0,12,-28.0,14145.0,ffffdbc8,1035fb8
15.0,0,13,-27.0,14346.0,ffffe078,1070de8
15.0,0,14,-26.0,14548.0,ffffe528,10ac0c8
15.0,0,15,-25.0,14750.0,ffffe9d8,10e73a8
15.0,0,16,-24.0,14953.0,ffffee88,1122b38
15.0,0,17,-23.0,15156.0,fffff338,115e2c8
15.0,0,18,-22.0,15360.0,fffff7e8,1199f08
15.0,0,19,-21.0,15562.0,fffffc98,11d51e8
15.0,0,20,-20.0,15762.0,148,120fb68
15.0,0,21,-19.0,15977.0,5f8,124eb38
15.0,0,22,-18.0,16192.0,aa8,128db08
15.0,0,23,-17.0,16408.0,f58,12ccf88
15.0,0,24,-16.0,16625.0,1408,130c8b8
15.0,0,25,-15.0,16843.0,18b8,134c698
15.0,0,26,-14.0,17061.0,1d68,138c478
15.0,0,27,-13.0,17285.0,2218,13cde78
15.0,0,28,-12.0,17502.0,26c8,140d7a8
15.0,0,29,-11.0,17425.0,2b78,13f6eb8
15.0,0,30,-10.0,17278.0,3028,13cbda8
15.0,0,31,-9.0,17190.0,34d8,13b2128
15.0,0,32,-8.0,17104.0,3988,1398e08
15.0,0,33,-7.0,17015.0,3e38,137ecd8
15.0,0,34,-6.0,16921.0,42e8,1363438
15.0,0,35,-5.0,16809.0,4798,1342738
15.0,0,36,-4.0,16741.0,4c48,132e878
15.0,0,37,-3.0,16669.0,50f8,13196f8
15.0,0,38,-2.0,16600.0,55a8,1305388
15.0,0,39,-1.0,16528.0,5a58,12f0208
15.0,0,40,0.0,16453.0,5f08,12da278
15.0,0,41,1.0,16388.0,63b8,12c71c8
15.0,0,42,2.0,16321.0,6868,12b37b8
15.0,0,43,3.0,16165.0,6d18,1285c78
15.0,0,44,4.0,15977.0,71c8,124eb38
15.0,0,45,5.0,15786.0,7678,1216be8
15.0,0,46,6.0,15619.0,7b28,11e5d18
15.0,0,47,7.0,15452.0,7fd8,11b4e48
15.0,0,48,8.0,15278.0,8488,1181ea8
15.0,0,49,9.0,15106.0,8938,114f868
15.0,0,50,10.0,14929.0,8de8,111bab8
15.0,0,51,11.0,14778.0,9298,10ef6e8
15.0,0,52,12.0,14628.0,9748,10c37c8
15.0,0,53,13.0,14474.0,9bf8,10965e8
15.0,0,54,14.0,14313.0,a0a8,1067338
15.0,0,55,15.0,14150.0,a558,1037728
15.0,0,56,16.0,13985.0,aa08,10071b8
15.0,0,57,17.0,13828.0,aeb8,fd91c8
15.0,0,58,18.0,13675.0,b368,fac498
15.0,0,59,19.0,13520.0,b818,f7ee08
15.0,0,60,20.0,13367.0,bcc8,f520d8
15.0,0,61,20.0,13327.0,bcc8,f46558
16.0,0,0,-40.0,11824.0,ffffa388,d8e008
16.0,0,1,-39.0,12018.0,ffffa838,dc6d68
16.0,0,2,-38.0,12211.0,fffface8,dff618
16.0,0,3,-37.0,12407.0,ffffb198,e38cd8
16.0,0,4,-36.0,12603.0,ffffb648,e72398
16.0,0,5,-35.0,12801.0,ffffbaf8,eac3b8
16.0,0,6,-34.0,12998.0,ffffbfa8,ee5f28
16.0,0,7,-33.0,13197.0,ffffc458,f203f8
16.0,0,8,-32.0,13395.0,ffffc908,f5a418
16.0,0,9,-31.0,13594.0,ffffcdb8,f948e8
16.0,0,10,-30.0,13795.0,ffffd268,fcf718
16.0,0,11,-29.0,13995.0,ffffd718,100a098
16.0,0,12,-28.0,14197.0,ffffdbc8,1045378
16.0,0,13,-27.0,14399.0,ffffe078,1080658
16.0,0,14,-26.0,14601.0,ffffe528,10bb938
16.0,0,15,-25.0,14804.0,ffffe9d8,10f70c8
16.0,0,16,-24.0,15007.0,ffffee88,1132858
16.0,0,17,-23.0,15212.0,fffff338,116e948
16.0,0,18,-22.0,15416.0,fffff7e8,11aa588
16.0,0,19,-21.0,15617.0,fffffc98,11e53b8
16.0,0,20,-20.0,15817.0,148,121fd38
16.0,0,21,-19.0,16033.0,5f8,125f1b8
16.0,0,22,-18.0,16249.0,aa8,129e638
16.0,0,23,-17.0,16465.0,f58,12ddab8
16.0,0,24,-16.0,16685.0,1408,131e1f8
16.0,0,25,-15.0,16904.0,18b8,135e488
16.0,0,26,-14.0,17121.0,1d68,139ddb8
16.0,0,27,-13.0,17341.0,2218,13de4f8
16.0,0,28,-12.0,17465.0,26c8,1402a38
16.0,0,29,-11.0,17327.0,2b78,13da358
16.0,0,30,-10.0,17188.0,3028,13b17c8
16.0,0,31,-9.0,17101.0,34d8,1397ff8
16.0,0,32,-8.0,17020.0,3988,1380448
16.0,0,33,-7.0,16932.0,3e38,13667c8
16.0,0,34,-6.0,16836.0,42e8,134a5c8
16.0,0,35,-5.0,16729.0,4798,132b038
16.0,0,36,-4.0,16660.0,4c48,1316cc8
16.0,0,37,-3.0,16589.0,50f8,1301ff8
16.0,0,38,-2.0,16514.0,55a8,12ec068
16.0,0,39,-1.0,16440.0,5a58,12d6588
16.0,0,40,0.0,16369.0,5f08,12c18b8
16.0,0,41,1.0,16303.0,63b8,12ae358
16.0,0,42,2.0,16191.0,6868,128d658
16.0,0,43,3.0,16000.0,6d18,1255708
16.0,0,44,4.0,15809.0,71c8,121d7b8
16.0,0,45,5.0,15614.0,7678,11e45a8
16.0,0,46,6.0,15447.0,7b28,11b36d8
16.0,0,47,7.0,15276.0,7fd8,1181548
16.0,0,48,8.0,15104.0,8488,114ef08
16.0,0,49,9.0,14928.0,8938,111b608
16.0,0,50,10.0,14751.0,8de8,10e7858
16.0,0,51,11.0,14602.0,9298,10bbde8
16.0,0,52,12.0,14447.0,9748,108e758
16.0,0,53,13.0,14289.0,9bf8,10602b8
16.0,0,54,14.0,14125.0,a0a8,10301f8
16.0,0,55,15.0,13958.0,a558,fff328
16.0,0,56,16.0,13800.0,aa08,fd0e88
16.0,0,57,17.0,13645.0,aeb8,fa37f8
16.0,0,58,18.0,13489.0,b368,f75cb8
16.0,0,59,18.0,13443.0,b368,f68518
17.0,0,0,-40.0,11867.0,ffffa388,d9a998
17.0,0,1,-39.0,12063.0,ffffa838,dd4058
17.0,0,2,-38.0,12258.0,fffface8,e0d268
17.0,0,3,-37.0,12454.0,ffffb198,e46928
17.0,0,4,-36.0,12651.0,ffffb648,e80498
17.0,0,5,-35.0,12850.0,ffffbaf8,eba968
17.0,0,6,-34.0,13049.0,ffffbfa8,ef4e38
17.0,0,7,-33.0,13247.0,ffffc458,f2ee58
17.0,0,8,-32.0,13446.0,ffffc908,f69328
17.0,0,9,-31.0,13649.0,ffffcdb8,fa4ab8
17.0,0,10,-30.0,13846.0,ffffd268,fde628
17.0,0,11,-29.0,14047.0,ffffd718,1019458
17.0,0,12,-28.0,14251.0,ffffdbc8,1055098
17.0,0,13,-27.0,14453.0,ffffe078,1090378
17.0,0,14,-26.0,14656.0,ffffe528,10cbb08
17.0,0,15,-25.0,14860.0,ffffe9d8,1107748
17.0,0,16,-24.0,15064.0,ffffee88,1143388
17.0,0,17,-23.0,15269.0,fffff338,117f478
17.0,0,18,-22.0,15472.0,fffff7e8,11bac08
17.0,0,19,-21.0,15673.0,fffffc98,11f5a38
17.0,0,20,-20.0,15875.0,148,1230d18
17.0,0,21,-19.0,16091.0,5f8,1270198
17.0,0,22,-18.0,16307.0,aa8,12af618
17.0,0,23,-17.0,16524.0,f58,12eef48
17.0,0,24,-16.0,16745.0,1408,132fb38
17.0,0,25,-15.0,16965.0,18b8,1370278
17.0,0,26,-14.0,17185.0,1d68,13b09b8
17.0,0,27,-13.0,17407.0,2218,13f1a58
17.0,0,28,-12.0,17373.0,26c8,13e7af8
17.0,0,29,-11.0,17237.0,2b78,13bfd78
17.0,0,30,-10.0,17103.0,3028,1398958
17.0,0,31,-9.0,17025.0,34d8,1381bb8
17.0,0,32,-8.0,16943.0,3988,1369b58
17.0,0,33,-7.0,16859.0,3e38,1351198
17.0,0,34,-6.0,16756.0,42e8,1332ec8
17.0,0,35,-5.0,16657.0,4798,1315eb8
17.0,0,36,-4.0,16585.0,4c48,1300d38
17.0,0,37,-3.0,16510.0,50f8,12eada8
17.0,0,38,-2.0,16437.0,55a8,12d5778
17.0,0,39,-1.0,16367.0,5a58,12c0f58
17.0,0,40,0.0,16291.0,5f08,12aab18
17.0,0,41,1.0,16224.0,63b8,1297108
17.0,0,42,2.0,16044.0,6868,1262548
17.0,0,43,3.0,15849.0,6d18,1229338
17.0,0,44,4.0,15656.0,71c8,11f0a88
17.0,0,45,5.0,15458.0,7678,11b6a68
17.0,0,46,6.0,15287.0,7b28,11848d8
17.0,0,47,7.0,15114.0,7fd8,1151de8
17.0,0,48,8.0,14941.0,8488,111f2f8
17.0,0,49,9.0,14763.0,8938,10eb098
17.0,0,50,10.0,14585.0,8de8,10b6e38
17.0,0,51,11.0,14432.0,9298,108a108
17.0,0,52,12.0,14272.0,9748,105b308
17.0,0,53,13.0,14109.0,9bf8,102b6f8
17.0,0,54,14.0,13944.0,a0a8,ffb188
